"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012M","B19001_012MA","B19001_012EA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014M","B19001_014MA","B19001_014EA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330019003","Block Group 3, Census Tract 19, King County, Washington","461","58","null","null","7","11","null","null","0","null","12","null","8","12","null","null","45","null","30","null","25","null","23","null","0","12","null","null","14","18","null","null","27","25","null","null","11","null","17","null","47","null","41","null","31","27","null","null","40","32","null","null","88","48","null","null","26","null","23","null","50","null","29","null","42","null","31","null",
"1500000US530330020001","Block Group 1, Census Tract 20, King County, Washington","826","86","null","null","47","34","null","null","22","null","24","null","48","47","null","null","48","null","40","null","51","null","61","null","11","17","null","null","11","17","null","null","62","59","null","null","24","null","17","null","28","null","28","null","21","23","null","null","104","46","null","null","60","38","null","null","42","null","30","null","120","null","39","null","127","null","62","null",
"1500000US530330020002","Block Group 2, Census Tract 20, King County, Washington","452","59","null","null","31","27","null","null","0","null","12","null","11","17","null","null","10","null","16","null","0","null","12","null","70","54","null","null","15","18","null","null","12","19","null","null","23","null","24","null","0","null","12","null","32","26","null","null","69","40","null","null","35","28","null","null","25","null","25","null","39","null","25","null","80","null","46","null",
"1500000US530330020003","Block Group 3, Census Tract 20, King County, Washington","315","53","null","null","12","18","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","12","18","null","null","19","21","null","null","0","12","null","null","9","null","13","null","26","null","19","null","0","12","null","null","73","42","null","null","35","24","null","null","40","null","29","null","68","null","36","null","21","null","17","null",
"1500000US530330021001","Block Group 1, Census Tract 21, King County, Washington","640","71","null","null","25","23","null","null","9","null","13","null","15","23","null","null","19","null","21","null","9","null","14","null","18","20","null","null","18","20","null","null","8","13","null","null","31","null","40","null","16","null","17","null","39","27","null","null","82","41","null","null","85","38","null","null","59","null","40","null","106","null","63","null","101","null","46","null",
"1500000US530330021002","Block Group 2, Census Tract 21, King County, Washington","415","74","null","null","0","12","null","null","41","null","41","null","10","15","null","null","0","null","12","null","35","null","43","null","0","12","null","null","8","12","null","null","23","21","null","null","9","null","13","null","21","null","21","null","84","57","null","null","39","27","null","null","42","45","null","null","29","null","22","null","47","null","31","null","27","null","25","null",
"1500000US530330021003","Block Group 3, Census Tract 21, King County, Washington","685","82","null","null","48","26","null","null","18","null","19","null","0","12","null","null","0","null","12","null","27","null","25","null","0","12","null","null","51","42","null","null","8","12","null","null","29","null","27","null","85","null","63","null","43","30","null","null","84","42","null","null","54","33","null","null","50","null","33","null","92","null","50","null","96","null","40","null",
"1500000US530330022001","Block Group 1, Census Tract 22, King County, Washington","575","75","null","null","0","12","null","null","15","null","24","null","0","12","null","null","10","null","15","null","27","null","30","null","26","28","null","null","27","30","null","null","9","17","null","null","0","null","12","null","54","null","57","null","72","46","null","null","43","40","null","null","16","26","null","null","12","null","20","null","93","null","52","null","171","null","84","null",
"1500000US530330022002","Block Group 2, Census Tract 22, King County, Washington","528","64","null","null","0","12","null","null","14","null","23","null","15","23","null","null","0","null","12","null","32","null","36","null","14","23","null","null","0","12","null","null","15","25","null","null","34","null","37","null","12","null","19","null","15","22","null","null","28","31","null","null","90","55","null","null","73","null","52","null","70","null","43","null","116","null","67","null",
"1500000US530330022003","Block Group 3, Census Tract 22, King County, Washington","570","84","null","null","0","12","null","null","13","null","20","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","42","36","null","null","0","12","null","null","14","null","23","null","46","null","37","null","0","12","null","null","38","35","null","null","82","58","null","null","57","null","46","null","64","null","44","null","214","null","89","null",
"1500000US530330022004","Block Group 4, Census Tract 22, King County, Washington","529","66","null","null","0","12","null","null","13","null","21","null","0","12","null","null","0","null","12","null","0","null","12","null","29","34","null","null","60","46","null","null","0","12","null","null","27","null","25","null","0","null","12","null","0","12","null","null","34","35","null","null","27","32","null","null","50","null","29","null","74","null","50","null","215","null","75","null",
"1500000US530330024001","Block Group 1, Census Tract 24, King County, Washington","362","56","null","null","8","12","null","null","0","null","12","null","5","8","null","null","28","null","36","null","0","null","12","null","6","10","null","null","6","11","null","null","32","22","null","null","5","null","9","null","0","null","12","null","15","16","null","null","34","31","null","null","44","33","null","null","64","null","40","null","10","null","13","null","105","null","48","null",
"1500000US530330024002","Block Group 2, Census Tract 24, King County, Washington","316","54","null","null","16","17","null","null","7","null","11","null","7","11","null","null","4","null","7","null","20","null","15","null","22","20","null","null","46","33","null","null","0","12","null","null","0","null","12","null","7","null","11","null","28","24","null","null","7","11","null","null","45","33","null","null","55","null","44","null","23","null","22","null","29","null","27","null",
"1500000US530330024003","Block Group 3, Census Tract 24, King County, Washington","579","69","null","null","6","10","null","null","0","null","12","null","0","12","null","null","7","null","11","null","24","null","27","null","7","11","null","null","8","12","null","null","19","19","null","null","9","null","14","null","55","null","35","null","67","46","null","null","56","31","null","null","40","35","null","null","68","null","52","null","122","null","68","null","91","null","44","null",
