"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017M","B19001_017MA","B19001_017EA",
"1500000US530330260011","Block Group 1, Census Tract 260.01, King County, Washington","579","null","127","null","11","null","18","null","0","null","12","null","0","null","12","null","10","null","16","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","16","null","94","null","77","null","26","null","31","null","65","null","52","null","182","null","101","null","26","null","30","null","98","null","91","null","57","44","null","null",
"1500000US530330260012","Block Group 2, Census Tract 260.01, King County, Washington","350","null","87","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","10","null","15","null","10","15","null","null","12","null","18","null","20","null","23","null","53","null","33","null","19","null","23","null","63","null","85","null","21","null","22","null","56","null","41","null","86","54","null","null",
"1500000US530330260013","Block Group 3, Census Tract 260.01, King County, Washington","412","null","102","null","20","null","23","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","14","null","16","25","null","null","9","null","15","null","54","null","48","null","9","null","13","null","60","null","56","null","70","null","80","null","88","null","86","null","57","null","41","null","20","25","null","null",
"1500000US530330260014","Block Group 4, Census Tract 260.01, King County, Washington","311","null","77","null","0","null","12","null","26","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","15","23","null","null","0","null","12","null","0","12","null","null","0","null","12","null","53","null","44","null","23","null","28","null","35","null","32","null","80","null","56","null","7","null","12","null","47","null","33","null","25","42","null","null",
"1500000US530330260015","Block Group 5, Census Tract 260.01, King County, Washington","533","null","144","null","0","null","12","null","9","null","14","null","0","null","12","null","0","null","12","null","15","null","23","null","11","17","null","null","0","null","12","null","0","12","null","null","8","null","14","null","76","null","90","null","152","null","91","null","98","null","57","null","36","null","36","null","39","null","50","null","75","null","66","null","14","24","null","null",
"1500000US530330260021","Block Group 1, Census Tract 260.02, King County, Washington","1161","null","203","null","24","null","27","null","139","null","122","null","40","null","67","null","125","null","123","null","29","null","38","null","36","55","null","null","60","null","67","null","79","86","null","null","68","null","64","null","127","null","89","null","84","null","63","null","136","null","112","null","177","null","119","null","0","null","12","null","0","null","12","null","37","45","null","null",
"1500000US530330260022","Block Group 2, Census Tract 260.02, King County, Washington","454","null","152","null","0","null","12","null","126","null","135","null","12","null","19","null","0","null","12","null","0","null","12","null","43","71","null","null","0","null","12","null","25","28","null","null","13","null","21","null","26","null","29","null","46","null","42","null","39","null","37","null","23","null","29","null","27","null","31","null","47","null","41","null","27","35","null","null",
"1500000US530330260023","Block Group 3, Census Tract 260.02, King County, Washington","617","null","148","null","16","null","25","null","41","null","64","null","0","null","12","null","34","null","34","null","29","null","34","null","0","12","null","null","11","null","18","null","26","30","null","null","0","null","12","null","66","null","80","null","79","null","82","null","37","null","40","null","109","null","77","null","77","null","68","null","52","null","43","null","40","40","null","null",
"1500000US530330260024","Block Group 4, Census Tract 260.02, King County, Washington","773","null","159","null","13","null","21","null","12","null","20","null","50","null","39","null","36","null","58","null","0","null","12","null","26","29","null","null","36","null","57","null","26","31","null","null","0","null","12","null","84","null","79","null","51","null","42","null","106","null","94","null","139","null","96","null","47","null","45","null","132","null","100","null","15","26","null","null",
"1500000US530330261001","Block Group 1, Census Tract 261, King County, Washington","430","null","129","null","50","null","79","null","0","null","12","null","13","null","21","null","62","null","81","null","0","null","12","null","0","12","null","null","24","null","29","null","0","12","null","null","0","null","12","null","16","null","27","null","87","null","85","null","76","null","67","null","0","null","12","null","57","null","66","null","0","null","12","null","45","77","null","null",
"1500000US530330261002","Block Group 2, Census Tract 261, King County, Washington","567","null","148","null","33","null","38","null","13","null","21","null","27","null","32","null","0","null","12","null","47","null","70","null","210","151","null","null","11","null","19","null","38","49","null","null","10","null","20","null","77","null","88","null","13","null","21","null","30","null","37","null","0","null","12","null","11","null","19","null","47","null","53","null","0","12","null","null",
"1500000US530330261003","Block Group 3, Census Tract 261, King County, Washington","736","null","189","null","124","null","140","null","0","null","12","null","62","null","85","null","16","null","27","null","19","null","29","null","0","12","null","null","44","null","42","null","94","112","null","null","0","null","12","null","39","null","46","null","60","null","52","null","94","null","79","null","71","null","90","null","70","null","68","null","18","null","28","null","25","38","null","null",
"1500000US530330261004","Block Group 4, Census Tract 261, King County, Washington","704","null","163","null","37","null","57","null","0","null","12","null","0","null","12","null","53","null","59","null","12","null","20","null","50","75","null","null","17","null","28","null","115","98","null","null","0","null","12","null","58","null","46","null","30","null","34","null","108","null","93","null","87","null","74","null","59","null","48","null","12","null","20","null","66","72","null","null",
"1500000US530330261005","Block Group 5, Census Tract 261, King County, Washington","612","null","178","null","108","null","113","null","16","null","26","null","0","null","12","null","12","null","21","null","66","null","76","null","33","54","null","null","15","null","25","null","0","12","null","null","69","null","66","null","43","null","67","null","9","null","15","null","136","null","117","null","30","null","35","null","44","null","68","null","31","null","35","null","0","12","null","null",
