"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330316012","Block Group 2, Census Tract 316.01, King County, Washington","1955","null","279","null","1654","195","null","null","0","null","12","null","0","null","12","null","148","101","null","null","8","14","null","null","88","null","143","null","57","null","50","null","0","null","12","null","57","null","50","null",
"1500000US530330316013","Block Group 3, Census Tract 316.01, King County, Washington","1526","null","369","null","1254","289","null","null","0","null","12","null","0","null","12","null","0","12","null","null","9","13","null","null","225","null","280","null","38","null","32","null","9","null","13","null","29","null","29","null",
"1500000US530330316031","Block Group 1, Census Tract 316.03, King County, Washington","1813","null","361","null","1282","333","null","null","0","null","12","null","0","null","12","null","101","67","null","null","0","12","null","null","60","null","70","null","370","null","284","null","15","null","23","null","355","null","277","null",
"1500000US530330316032","Block Group 2, Census Tract 316.03, King County, Washington","1224","null","277","null","1184","269","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","40","null","45","null","0","null","12","null","40","null","45","null",
"1500000US530330316033","Block Group 3, Census Tract 316.03, King County, Washington","1302","null","275","null","1173","279","null","null","0","null","12","null","25","null","30","null","47","50","null","null","0","12","null","null","0","null","12","null","57","null","73","null","0","null","12","null","57","null","73","null",
"1500000US530330316034","Block Group 4, Census Tract 316.03, King County, Washington","2176","null","382","null","2010","384","null","null","0","null","12","null","14","null","20","null","141","102","null","null","0","12","null","null","11","null","19","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330316041","Block Group 1, Census Tract 316.04, King County, Washington","3121","null","423","null","2318","331","null","null","127","null","86","null","0","null","12","null","208","143","null","null","0","12","null","null","97","null","88","null","371","null","204","null","0","null","12","null","371","null","204","null",
"1500000US530330316042","Block Group 2, Census Tract 316.04, King County, Washington","984","null","256","null","824","258","null","null","0","null","12","null","8","null","12","null","53","42","null","null","0","12","null","null","23","null","28","null","76","null","70","null","30","null","48","null","46","null","54","null",
"1500000US530330316043","Block Group 3, Census Tract 316.04, King County, Washington","1672","null","396","null","1359","382","null","null","11","null","17","null","46","null","77","null","150","107","null","null","0","12","null","null","0","null","12","null","106","null","99","null","0","null","12","null","106","null","99","null",
"1500000US530330316051","Block Group 1, Census Tract 316.05, King County, Washington","1238","null","202","null","1163","212","null","null","12","null","19","null","0","null","12","null","14","22","null","null","0","12","null","null","0","null","12","null","49","null","45","null","0","null","12","null","49","null","45","null",
"1500000US530330316052","Block Group 2, Census Tract 316.05, King County, Washington","1836","null","384","null","1608","362","null","null","26","null","47","null","55","null","63","null","0","12","null","null","0","12","null","null","8","null","14","null","139","null","189","null","14","null","21","null","125","null","189","null",
"1500000US530330316053","Block Group 3, Census Tract 316.05, King County, Washington","1126","null","205","null","1017","198","null","null","10","null","17","null","25","null","40","null","62","72","null","null","0","12","null","null","12","null","19","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330317031","Block Group 1, Census Tract 317.03, King County, Washington","755","null","206","null","740","218","null","null","0","null","12","null","0","null","12","null","7","16","null","null","0","12","null","null","0","null","12","null","8","null","19","null","0","null","12","null","8","null","19","null",
"1500000US530330317032","Block Group 2, Census Tract 317.03, King County, Washington","1424","null","360","null","1168","357","null","null","0","null","12","null","9","null","13","null","173","131","null","null","0","12","null","null","18","null","36","null","56","null","64","null","0","null","12","null","56","null","64","null",
"1500000US530330317033","Block Group 3, Census Tract 317.03, King County, Washington","1793","null","456","null","1500","450","null","null","53","null","96","null","19","null","31","null","42","71","null","null","0","12","null","null","108","null","181","null","71","null","82","null","0","null","12","null","71","null","82","null",
"1500000US530330317034","Block Group 4, Census Tract 317.03, King County, Washington","1301","null","454","null","602","209","null","null","270","null","197","null","0","null","12","null","414","380","null","null","0","12","null","null","0","null","12","null","15","null","24","null","0","null","12","null","15","null","24","null",
"1500000US530330317035","Block Group 5, Census Tract 317.03, King County, Washington","1556","null","319","null","1009","274","null","null","54","null","115","null","52","null","64","null","333","248","null","null","0","12","null","null","61","null","94","null","47","null","48","null","0","null","12","null","47","null","48","null",
"1500000US530330317041","Block Group 1, Census Tract 317.04, King County, Washington","1429","null","278","null","1163","234","null","null","39","null","61","null","0","null","12","null","75","85","null","null","46","70","null","null","106","null","158","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330317042","Block Group 2, Census Tract 317.04, King County, Washington","1822","null","400","null","878","221","null","null","58","null","84","null","18","null","24","null","530","295","null","null","0","12","null","null","244","null","273","null","94","null","80","null","28","null","34","null","66","null","73","null",
"1500000US530330317043","Block Group 3, Census Tract 317.04, King County, Washington","2477","null","370","null","1235","313","null","null","410","null","296","null","0","null","12","null","477","209","null","null","38","44","null","null","144","null","153","null","173","null","126","null","0","null","12","null","173","null","126","null",
"1500000US530330317051","Block Group 1, Census Tract 317.05, King County, Washington","1568","null","390","null","860","269","null","null","100","null","110","null","28","null","44","null","362","157","null","null","21","34","null","null","0","null","12","null","197","null","264","null","0","null","12","null","197","null","264","null",
"1500000US530330317052","Block Group 2, Census Tract 317.05, King County, Washington","882","null","255","null","848","254","null","null","0","null","12","null","0","null","12","null","10","15","null","null","0","12","null","null","0","null","12","null","24","null","27","null","0","null","12","null","24","null","27","null",
"1500000US530330317053","Block Group 3, Census Tract 317.05, King County, Washington","1821","null","311","null","1344","277","null","null","119","null","115","null","32","null","52","null","225","145","null","null","0","12","null","null","0","null","12","null","101","null","72","null","0","null","12","null","101","null","72","null",
"1500000US530330317061","Block Group 1, Census Tract 317.06, King County, Washington","1538","null","462","null","909","275","null","null","56","null","61","null","0","null","12","null","462","414","null","null","0","12","null","null","34","null","59","null","77","null","62","null","0","null","12","null","77","null","62","null",
"1500000US530330317062","Block Group 2, Census Tract 317.06, King County, Washington","1975","null","411","null","1471","390","null","null","54","null","54","null","0","null","12","null","150","139","null","null","0","12","null","null","0","null","12","null","300","null","263","null","0","null","12","null","300","null","263","null",
"1500000US530330317063","Block Group 3, Census Tract 317.06, King County, Washington","2234","null","512","null","1202","450","null","null","90","null","81","null","0","null","12","null","322","185","null","null","0","12","null","null","565","null","389","null","55","null","68","null","55","null","68","null","0","null","12","null",
"1500000US530330317064","Block Group 4, Census Tract 317.06, King County, Washington","2137","null","341","null","1260","292","null","null","230","null","158","null","0","null","12","null","318","230","null","null","1","3","null","null","43","null","67","null","285","null","218","null","14","null","24","null","271","null","219","null",
"1500000US530330318001","Block Group 1, Census Tract 318, King County, Washington","2129","null","372","null","953","194","null","null","265","null","276","null","0","null","12","null","717","180","null","null","16","27","null","null","29","null","26","null","149","null","154","null","8","null","19","null","141","null","147","null",
"1500000US530330318002","Block Group 2, Census Tract 318, King County, Washington","1306","null","245","null","1225","231","null","null","3","null","6","null","0","null","12","null","3","9","null","null","11","17","null","null","14","null","19","null","50","null","54","null","0","null","12","null","50","null","54","null",
"1500000US530330318003","Block Group 3, Census Tract 318, King County, Washington","1284","null","282","null","1112","276","null","null","21","null","24","null","0","null","12","null","57","48","null","null","0","12","null","null","8","null","13","null","86","null","89","null","33","null","50","null","53","null","73","null",
"1500000US530330319031","Block Group 1, Census Tract 319.03, King County, Washington","1545","null","270","null","1096","239","null","null","10","null","17","null","0","null","12","null","249","191","null","null","0","12","null","null","18","null","29","null","172","null","96","null","17","null","28","null","155","null","91","null",
"1500000US530330319032","Block Group 2, Census Tract 319.03, King County, Washington","2109","null","365","null","1667","351","null","null","72","null","89","null","12","null","19","null","221","149","null","null","0","12","null","null","19","null","30","null","118","null","114","null","0","null","12","null","118","null","114","null",
"1500000US530330319033","Block Group 3, Census Tract 319.03, King County, Washington","963","null","304","null","592","197","null","null","0","null","12","null","0","null","12","null","165","118","null","null","0","12","null","null","0","null","12","null","206","null","160","null","0","null","12","null","206","null","160","null",
"1500000US530330319034","Block Group 4, Census Tract 319.03, King County, Washington","1252","null","296","null","1059","289","null","null","0","null","12","null","0","null","12","null","133","112","null","null","0","12","null","null","0","null","12","null","60","null","56","null","0","null","12","null","60","null","56","null",
"1500000US530330319035","Block Group 5, Census Tract 319.03, King County, Washington","932","null","246","null","861","248","null","null","0","null","12","null","12","null","18","null","0","12","null","null","0","12","null","null","45","null","75","null","14","null","23","null","0","null","12","null","14","null","23","null",
"1500000US530330319041","Block Group 1, Census Tract 319.04, King County, Washington","1657","null","268","null","1454","255","null","null","0","null","12","null","0","null","12","null","37","33","null","null","0","12","null","null","10","null","17","null","156","null","116","null","0","null","12","null","156","null","116","null",
"1500000US530330319042","Block Group 2, Census Tract 319.04, King County, Washington","612","null","159","null","562","141","null","null","0","null","12","null","0","null","12","null","20","27","null","null","0","12","null","null","0","null","12","null","30","null","46","null","0","null","12","null","30","null","46","null",
"1500000US530330319043","Block Group 3, Census Tract 319.04, King County, Washington","1148","null","364","null","1059","362","null","null","0","null","12","null","0","null","12","null","2","4","null","null","0","12","null","null","43","null","66","null","44","null","49","null","0","null","12","null","44","null","49","null",
"1500000US530330319061","Block Group 1, Census Tract 319.06, King County, Washington","1621","null","313","null","1287","286","null","null","75","null","73","null","0","null","12","null","190","119","null","null","0","12","null","null","14","null","18","null","55","null","69","null","0","null","12","null","55","null","69","null",
"1500000US530330319062","Block Group 2, Census Tract 319.06, King County, Washington","2337","null","230","null","1885","203","null","null","40","null","57","null","0","null","12","null","259","132","null","null","0","12","null","null","4","null","23","null","149","null","136","null","0","null","12","null","149","null","136","null",
"1500000US530330319071","Block Group 1, Census Tract 319.07, King County, Washington","756","null","247","null","590","221","null","null","4","null","7","null","0","null","12","null","162","197","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330319072","Block Group 2, Census Tract 319.07, King County, Washington","580","null","210","null","372","152","null","null","81","null","78","null","0","null","12","null","22","34","null","null","0","12","null","null","48","null","81","null","57","null","66","null","0","null","12","null","57","null","66","null",
"1500000US530330319073","Block Group 3, Census Tract 319.07, King County, Washington","2678","null","448","null","1548","352","null","null","78","null","104","null","45","null","67","null","661","282","null","null","21","33","null","null","133","null","172","null","192","null","140","null","75","null","116","null","117","null","89","null",
"1500000US530330319074","Block Group 4, Census Tract 319.07, King County, Washington","2918","null","553","null","1379","433","null","null","284","null","197","null","12","null","23","null","710","333","null","null","0","12","null","null","46","null","40","null","487","null","281","null","143","null","126","null","344","null","240","null",
"1500000US530330319075","Block Group 5, Census Tract 319.07, King County, Washington","1227","null","371","null","757","260","null","null","0","null","12","null","13","null","21","null","60","57","null","null","30","43","null","null","0","null","12","null","367","null","336","null","0","null","12","null","367","null","336","null",
"1500000US530330319081","Block Group 1, Census Tract 319.08, King County, Washington","1557","null","296","null","1037","220","null","null","233","null","230","null","0","null","12","null","88","62","null","null","39","47","null","null","15","null","26","null","145","null","92","null","60","null","66","null","85","null","64","null",
"1500000US530330319082","Block Group 2, Census Tract 319.08, King County, Washington","1705","null","397","null","1120","317","null","null","203","null","210","null","0","null","12","null","154","147","null","null","0","12","null","null","47","null","54","null","181","null","154","null","90","null","139","null","91","null","68","null",
"1500000US530330319083","Block Group 3, Census Tract 319.08, King County, Washington","1113","null","252","null","750","220","null","null","189","null","161","null","0","null","12","null","75","80","null","null","0","12","null","null","41","null","65","null","58","null","53","null","0","null","12","null","58","null","53","null",
"1500000US530330319091","Block Group 1, Census Tract 319.09, King County, Washington","1704","null","192","null","1207","204","null","null","161","null","85","null","0","null","12","null","215","96","null","null","16","23","null","null","0","null","12","null","105","null","88","null","15","null","23","null","90","null","70","null",
"1500000US530330319092","Block Group 2, Census Tract 319.09, King County, Washington","1376","null","197","null","945","204","null","null","52","null","50","null","0","null","12","null","374","139","null","null","0","12","null","null","1","null","2","null","4","null","10","null","0","null","12","null","4","null","10","null",
"1500000US530330320021","Block Group 1, Census Tract 320.02, King County, Washington","1640","null","250","null","1539","243","null","null","0","null","12","null","0","null","12","null","25","26","null","null","0","12","null","null","19","null","21","null","57","null","50","null","31","null","47","null","26","null","41","null",
"1500000US530330320022","Block Group 2, Census Tract 320.02, King County, Washington","1551","null","293","null","1483","269","null","null","7","null","11","null","0","null","12","null","16","17","null","null","0","12","null","null","23","null","25","null","22","null","32","null","0","null","12","null","22","null","32","null",
"1500000US530330320031","Block Group 1, Census Tract 320.03, King County, Washington","1538","null","274","null","1379","279","null","null","7","null","12","null","0","null","12","null","71","56","null","null","0","12","null","null","42","null","65","null","39","null","37","null","0","null","12","null","39","null","37","null",
"1500000US530330320032","Block Group 2, Census Tract 320.03, King County, Washington","1474","null","382","null","1354","371","null","null","7","null","13","null","0","null","12","null","6","9","null","null","0","12","null","null","11","null","17","null","96","null","73","null","0","null","12","null","96","null","73","null",
"1500000US530330320033","Block Group 3, Census Tract 320.03, King County, Washington","1302","null","342","null","1158","262","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","144","null","218","null","27","null","41","null","117","null","177","null",
"1500000US530330320034","Block Group 4, Census Tract 320.03, King County, Washington","1233","null","391","null","1190","391","null","null","10","null","16","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","33","null","32","null","10","null","17","null","23","null","27","null",
"1500000US530330320051","Block Group 1, Census Tract 320.05, King County, Washington","671","null","370","null","570","362","null","null","0","null","12","null","0","null","12","null","52","50","null","null","49","76","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330320052","Block Group 2, Census Tract 320.05, King County, Washington","799","null","321","null","694","297","null","null","15","null","29","null","0","null","12","null","50","52","null","null","0","12","null","null","0","null","12","null","40","null","49","null","0","null","12","null","40","null","49","null",
"1500000US530330320053","Block Group 3, Census Tract 320.05, King County, Washington","1164","null","352","null","957","326","null","null","53","null","82","null","26","null","39","null","0","12","null","null","0","12","null","null","0","null","12","null","128","null","146","null","0","null","12","null","128","null","146","null",
"1500000US530330320054","Block Group 4, Census Tract 320.05, King County, Washington","1905","null","482","null","1588","454","null","null","27","null","39","null","0","null","12","null","175","197","null","null","0","12","null","null","0","null","12","null","115","null","101","null","0","null","12","null","115","null","101","null",
"1500000US530330320055","Block Group 5, Census Tract 320.05, King County, Washington","1350","null","326","null","996","342","null","null","35","null","38","null","0","null","12","null","295","174","null","null","0","12","null","null","0","null","12","null","24","null","37","null","0","null","12","null","24","null","37","null",
"1500000US530330320056","Block Group 6, Census Tract 320.05, King County, Washington","988","null","336","null","904","328","null","null","35","null","55","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","49","null","58","null","0","null","12","null","49","null","58","null",
"1500000US530330320061","Block Group 1, Census Tract 320.06, King County, Washington","1380","null","212","null","1251","205","null","null","48","null","51","null","30","null","36","null","7","12","null","null","0","12","null","null","0","null","12","null","44","null","42","null","0","null","12","null","44","null","42","null",
"1500000US530330320062","Block Group 2, Census Tract 320.06, King County, Washington","2414","null","308","null","1965","327","null","null","52","null","67","null","0","null","12","null","139","69","null","null","42","65","null","null","35","null","57","null","181","null","129","null","15","null","22","null","166","null","123","null",
"1500000US530330320063","Block Group 3, Census Tract 320.06, King County, Washington","1818","null","352","null","1718","363","null","null","0","null","12","null","0","null","12","null","16","19","null","null","0","12","null","null","16","null","18","null","68","null","57","null","0","null","12","null","68","null","57","null",
"1500000US530330320071","Block Group 1, Census Tract 320.07, King County, Washington","1055","null","228","null","875","230","null","null","13","null","20","null","0","null","12","null","49","47","null","null","34","40","null","null","9","null","14","null","75","null","85","null","0","null","12","null","75","null","85","null",
"1500000US530330320072","Block Group 2, Census Tract 320.07, King County, Washington","1578","null","286","null","1414","270","null","null","125","null","127","null","0","null","12","null","10","17","null","null","0","12","null","null","10","null","17","null","19","null","28","null","0","null","12","null","19","null","28","null",
"1500000US530330320073","Block Group 3, Census Tract 320.07, King County, Washington","752","null","211","null","672","202","null","null","0","null","12","null","10","null","15","null","19","23","null","null","0","12","null","null","0","null","12","null","51","null","55","null","0","null","12","null","51","null","55","null",
"1500000US530330320081","Block Group 1, Census Tract 320.08, King County, Washington","1597","null","225","null","1534","224","null","null","0","null","12","null","0","null","12","null","22","24","null","null","0","12","null","null","13","null","22","null","28","null","34","null","0","null","12","null","28","null","34","null",
"1500000US530330320082","Block Group 2, Census Tract 320.08, King County, Washington","1827","null","341","null","1541","321","null","null","47","null","60","null","0","null","12","null","39","33","null","null","0","12","null","null","99","null","112","null","101","null","61","null","6","null","11","null","95","null","59","null",
"1500000US530330320083","Block Group 3, Census Tract 320.08, King County, Washington","1234","null","254","null","991","223","null","null","0","null","12","null","0","null","12","null","83","71","null","null","0","12","null","null","26","null","40","null","134","null","87","null","22","null","24","null","112","null","87","null",
"1500000US530330320101","Block Group 1, Census Tract 320.10, King County, Washington","1028","null","346","null","993","349","null","null","0","null","12","null","21","null","32","null","0","12","null","null","0","12","null","null","0","null","12","null","14","null","24","null","0","null","12","null","14","null","24","null",
"1500000US530330320102","Block Group 2, Census Tract 320.10, King County, Washington","1489","null","351","null","1262","320","null","null","0","null","12","null","0","null","12","null","106","139","null","null","0","12","null","null","0","null","12","null","121","null","154","null","0","null","12","null","121","null","154","null",
"1500000US530330320103","Block Group 3, Census Tract 320.10, King County, Washington","1368","null","382","null","1053","327","null","null","0","null","12","null","0","null","12","null","117","99","null","null","0","12","null","null","0","null","12","null","198","null","201","null","0","null","12","null","198","null","201","null",
"1500000US530330320104","Block Group 4, Census Tract 320.10, King County, Washington","2186","null","415","null","2080","396","null","null","0","null","12","null","11","null","17","null","50","43","null","null","0","12","null","null","0","null","12","null","45","null","54","null","0","null","12","null","45","null","54","null",
"1500000US530330320111","Block Group 1, Census Tract 320.11, King County, Washington","2344","null","317","null","1958","319","null","null","26","null","43","null","48","null","65","null","119","84","null","null","0","12","null","null","0","null","12","null","193","null","144","null","16","null","23","null","177","null","140","null",
"1500000US530330320112","Block Group 2, Census Tract 320.11, King County, Washington","2091","null","284","null","1906","268","null","null","0","null","12","null","0","null","12","null","64","52","null","null","0","12","null","null","0","null","12","null","121","null","177","null","0","null","12","null","121","null","177","null",
"1500000US530330321021","Block Group 1, Census Tract 321.02, King County, Washington","1139","null","228","null","1053","233","null","null","0","null","12","null","0","null","12","null","70","85","null","null","0","12","null","null","16","null","25","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330321022","Block Group 2, Census Tract 321.02, King County, Washington","1025","null","324","null","999","327","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","26","null","39","null","0","null","12","null","26","null","39","null",
"1500000US530330321023","Block Group 3, Census Tract 321.02, King County, Washington","1427","null","370","null","1392","372","null","null","20","null","30","null","0","null","12","null","6","10","null","null","0","12","null","null","0","null","12","null","9","null","11","null","0","null","12","null","9","null","11","null",
"1500000US530330321024","Block Group 4, Census Tract 321.02, King County, Washington","1559","null","303","null","1373","317","null","null","11","null","16","null","0","null","12","null","91","75","null","null","0","12","null","null","0","null","12","null","84","null","92","null","0","null","12","null","84","null","92","null",
"1500000US530330321031","Block Group 1, Census Tract 321.03, King County, Washington","923","null","240","null","790","250","null","null","0","null","12","null","0","null","12","null","133","92","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330321032","Block Group 2, Census Tract 321.03, King County, Washington","1648","null","408","null","1398","385","null","null","48","null","74","null","0","null","12","null","90","86","null","null","0","12","null","null","54","null","78","null","58","null","71","null","18","null","25","null","40","null","62","null",
"1500000US530330321033","Block Group 3, Census Tract 321.03, King County, Washington","1677","null","470","null","1378","475","null","null","0","null","12","null","0","null","12","null","61","43","null","null","0","12","null","null","159","null","207","null","79","null","70","null","0","null","12","null","79","null","70","null",
"1500000US530330321034","Block Group 4, Census Tract 321.03, King County, Washington","1149","null","234","null","847","246","null","null","10","null","18","null","0","null","12","null","258","121","null","null","0","12","null","null","9","null","16","null","25","null","39","null","0","null","12","null","25","null","39","null",
"1500000US530330321041","Block Group 1, Census Tract 321.04, King County, Washington","2644","null","384","null","2248","373","null","null","89","null","112","null","0","null","12","null","185","103","null","null","0","12","null","null","34","null","38","null","88","null","79","null","0","null","12","null","88","null","79","null",
"1500000US530330321042","Block Group 2, Census Tract 321.04, King County, Washington","2495","null","648","null","1542","284","null","null","0","null","12","null","0","null","12","null","267","182","null","null","0","12","null","null","662","null","670","null","24","null","38","null","0","null","12","null","24","null","38","null",
"1500000US530330321043","Block Group 3, Census Tract 321.04, King County, Washington","1033","null","261","null","938","230","null","null","0","null","12","null","0","null","12","null","14","23","null","null","0","12","null","null","0","null","12","null","81","null","116","null","0","null","12","null","81","null","116","null",
"1500000US530330322031","Block Group 1, Census Tract 322.03, King County, Washington","2582","null","529","null","1299","462","null","null","0","null","12","null","0","null","12","null","1140","277","null","null","0","12","null","null","41","null","63","null","102","null","85","null","14","null","21","null","88","null","84","null",
"1500000US530330322032","Block Group 2, Census Tract 322.03, King County, Washington","1518","null","250","null","961","221","null","null","0","null","12","null","0","null","12","null","505","224","null","null","0","12","null","null","0","null","12","null","52","null","66","null","0","null","12","null","52","null","66","null",
"1500000US530330322033","Block Group 3, Census Tract 322.03, King County, Washington","2408","null","314","null","1764","333","null","null","2","null","6","null","0","null","12","null","618","206","null","null","0","12","null","null","0","null","12","null","24","null","29","null","0","null","12","null","24","null","29","null",
"1500000US530330322034","Block Group 4, Census Tract 322.03, King County, Washington","1524","null","440","null","1312","430","null","null","0","null","12","null","0","null","12","null","185","130","null","null","0","12","null","null","16","null","26","null","11","null","19","null","11","null","19","null","0","null","12","null",
"1500000US530330322071","Block Group 1, Census Tract 322.07, King County, Washington","1372","null","224","null","885","196","null","null","0","null","12","null","0","null","12","null","427","190","null","null","0","12","null","null","0","null","12","null","60","null","56","null","0","null","12","null","60","null","56","null",
"1500000US530330322072","Block Group 2, Census Tract 322.07, King County, Washington","1068","null","219","null","817","220","null","null","15","null","16","null","0","null","12","null","164","85","null","null","0","12","null","null","0","null","12","null","72","null","55","null","0","null","12","null","72","null","55","null",
"1500000US530330322073","Block Group 3, Census Tract 322.07, King County, Washington","1490","null","320","null","1323","328","null","null","0","null","12","null","0","null","12","null","110","91","null","null","0","12","null","null","0","null","12","null","57","null","44","null","0","null","12","null","57","null","44","null",
"1500000US530330322081","Block Group 1, Census Tract 322.08, King County, Washington","2041","null","374","null","1475","334","null","null","3","null","6","null","8","null","16","null","501","209","null","null","0","12","null","null","10","null","16","null","44","null","53","null","0","null","12","null","44","null","53","null",
"1500000US530330322082","Block Group 2, Census Tract 322.08, King County, Washington","924","null","205","null","822","183","null","null","0","null","12","null","30","null","44","null","63","63","null","null","0","12","null","null","0","null","12","null","9","null","15","null","0","null","12","null","9","null","15","null",
"1500000US530330322083","Block Group 3, Census Tract 322.08, King County, Washington","1897","null","338","null","1347","254","null","null","0","null","12","null","0","null","12","null","472","263","null","null","0","12","null","null","0","null","12","null","78","null","68","null","16","null","26","null","62","null","63","null",
"1500000US530330322084","Block Group 4, Census Tract 322.08, King County, Washington","2031","null","388","null","1176","352","null","null","50","null","78","null","0","null","12","null","615","302","null","null","0","12","null","null","0","null","12","null","190","null","144","null","34","null","54","null","156","null","135","null",
"1500000US530330322085","Block Group 5, Census Tract 322.08, King County, Washington","2871","null","517","null","2137","545","null","null","162","null","127","null","0","null","12","null","375","236","null","null","0","12","null","null","13","null","21","null","184","null","171","null","36","null","62","null","148","null","159","null",
"1500000US530330322101","Block Group 1, Census Tract 322.10, King County, Washington","1906","null","466","null","1368","433","null","null","2","null","4","null","0","null","12","null","406","292","null","null","2","4","null","null","4","null","4","null","124","null","135","null","0","null","12","null","124","null","135","null",
"1500000US530330322102","Block Group 2, Census Tract 322.10, King County, Washington","6075","null","705","null","3337","710","null","null","111","null","161","null","0","null","17","null","2075","496","null","null","0","17","null","null","106","null","101","null","446","null","245","null","72","null","114","null","374","null","236","null",
"1500000US530330322103","Block Group 3, Census Tract 322.10, King County, Washington","6559","null","637","null","3722","612","null","null","616","null","491","null","0","null","17","null","1473","567","null","null","0","17","null","null","284","null","325","null","464","null","321","null","68","null","93","null","396","null","280","null",
"1500000US530330322111","Block Group 1, Census Tract 322.11, King County, Washington","1846","null","241","null","1079","190","null","null","39","null","46","null","78","null","118","null","587","184","null","null","0","12","null","null","9","null","14","null","54","null","58","null","0","null","12","null","54","null","58","null",
"1500000US530330322112","Block Group 2, Census Tract 322.11, King County, Washington","1786","null","235","null","1077","244","null","null","66","null","71","null","0","null","12","null","523","150","null","null","0","12","null","null","0","null","12","null","120","null","87","null","0","null","12","null","120","null","87","null",
"1500000US530330322113","Block Group 3, Census Tract 322.11, King County, Washington","1492","null","223","null","929","227","null","null","0","null","12","null","0","null","12","null","394","162","null","null","0","12","null","null","0","null","12","null","169","null","141","null","7","null","12","null","162","null","135","null",
"1500000US530330322121","Block Group 1, Census Tract 322.12, King County, Washington","2839","null","490","null","1601","289","null","null","0","null","12","null","0","null","12","null","1107","452","null","null","0","12","null","null","31","null","50","null","100","null","104","null","0","null","12","null","100","null","104","null",
"1500000US530330322122","Block Group 2, Census Tract 322.12, King County, Washington","924","null","313","null","650","282","null","null","28","null","45","null","0","null","12","null","246","180","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330322123","Block Group 3, Census Tract 322.12, King County, Washington","1817","null","341","null","930","296","null","null","0","null","12","null","0","null","12","null","833","285","null","null","0","12","null","null","18","null","28","null","36","null","42","null","0","null","12","null","36","null","42","null",
