"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330249034","Block Group 4, Census Tract 249.03, King County, Washington","1707","277","null","null","970","336","null","null","4","9","null","null","0","12","null","null","647","null","211","null","0","12","null","null","0","12","null","null","86","null","104","null","0","12","null","null","86","null","104","null",
"1500000US530330250011","Block Group 1, Census Tract 250.01, King County, Washington","1120","255","null","null","686","177","null","null","23","41","null","null","0","12","null","null","337","null","222","null","0","12","null","null","7","11","null","null","67","null","55","null","0","12","null","null","67","null","55","null",
"1500000US530330250012","Block Group 2, Census Tract 250.01, King County, Washington","1715","308","null","null","1019","280","null","null","27","31","null","null","12","18","null","null","553","null","154","null","0","12","null","null","46","72","null","null","58","null","44","null","0","12","null","null","58","null","44","null",
"1500000US530330250013","Block Group 3, Census Tract 250.01, King County, Washington","1163","189","null","null","822","195","null","null","27","45","null","null","0","12","null","null","223","null","94","null","0","12","null","null","44","50","null","null","47","null","43","null","25","31","null","null","22","null","27","null",
"1500000US530330250014","Block Group 4, Census Tract 250.01, King County, Washington","1108","199","null","null","812","184","null","null","62","100","null","null","11","17","null","null","171","null","101","null","0","12","null","null","16","25","null","null","36","null","34","null","0","12","null","null","36","null","34","null",
"1500000US530330250031","Block Group 1, Census Tract 250.03, King County, Washington","1079","229","null","null","833","213","null","null","42","64","null","null","0","12","null","null","184","null","124","null","0","12","null","null","0","12","null","null","20","null","33","null","0","12","null","null","20","null","33","null",
"1500000US530330250032","Block Group 2, Census Tract 250.03, King County, Washington","1256","419","null","null","903","367","null","null","0","12","null","null","0","12","null","null","325","null","216","null","28","33","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330250033","Block Group 3, Census Tract 250.03, King County, Washington","1283","295","null","null","880","256","null","null","0","12","null","null","0","12","null","null","326","null","148","null","0","12","null","null","30","46","null","null","47","null","43","null","0","12","null","null","47","null","43","null",
"1500000US530330250034","Block Group 4, Census Tract 250.03, King County, Washington","1504","325","null","null","846","248","null","null","0","12","null","null","0","12","null","null","593","null","299","null","0","12","null","null","51","83","null","null","14","null","22","null","0","12","null","null","14","null","22","null",
"1500000US530330250035","Block Group 5, Census Tract 250.03, King County, Washington","1734","403","null","null","972","318","null","null","38","59","null","null","0","12","null","null","670","null","341","null","0","12","null","null","14","23","null","null","40","null","47","null","0","12","null","null","40","null","47","null",
"1500000US530330250051","Block Group 1, Census Tract 250.05, King County, Washington","3135","275","null","null","1916","196","null","null","0","12","null","null","0","12","null","null","1070","null","215","null","0","12","null","null","0","12","null","null","149","null","64","null","0","12","null","null","149","null","64","null",
"1500000US530330250052","Block Group 2, Census Tract 250.05, King County, Washington","1827","258","null","null","982","193","null","null","54","50","null","null","0","12","null","null","567","null","203","null","0","12","null","null","54","46","null","null","170","null","86","null","29","45","null","null","141","null","87","null",
"1500000US530330250061","Block Group 1, Census Tract 250.06, King County, Washington","1108","330","null","null","480","202","null","null","0","12","null","null","0","12","null","null","604","null","286","null","0","12","null","null","0","12","null","null","24","null","31","null","0","12","null","null","24","null","31","null",
"1500000US530330250062","Block Group 2, Census Tract 250.06, King County, Washington","3217","509","null","null","2110","418","null","null","271","403","null","null","0","12","null","null","729","null","243","null","0","12","null","null","14","23","null","null","93","null","88","null","0","12","null","null","93","null","88","null",
"1500000US530330250063","Block Group 3, Census Tract 250.06, King County, Washington","1743","359","null","null","1396","361","null","null","25","40","null","null","0","12","null","null","281","null","131","null","0","12","null","null","0","12","null","null","41","null","49","null","0","12","null","null","41","null","49","null",
"1500000US530330251011","Block Group 1, Census Tract 251.01, King County, Washington","2097","623","null","null","740","251","null","null","153","119","null","null","0","12","null","null","469","null","532","null","0","12","null","null","613","484","null","null","122","null","133","null","0","12","null","null","122","null","133","null",
"1500000US530330251012","Block Group 2, Census Tract 251.01, King County, Washington","1242","336","null","null","1022","365","null","null","144","115","null","null","0","12","null","null","34","null","61","null","0","12","null","null","28","47","null","null","14","null","23","null","0","12","null","null","14","null","23","null",
"1500000US530330251013","Block Group 3, Census Tract 251.01, King County, Washington","1126","272","null","null","617","215","null","null","0","12","null","null","0","12","null","null","311","null","225","null","0","12","null","null","0","12","null","null","198","null","180","null","0","12","null","null","198","null","180","null",
"1500000US530330251014","Block Group 4, Census Tract 251.01, King County, Washington","2042","495","null","null","1286","422","null","null","161","221","null","null","0","12","null","null","527","null","217","null","18","28","null","null","0","12","null","null","50","null","46","null","0","12","null","null","50","null","46","null",
"1500000US530330251021","Block Group 1, Census Tract 251.02, King County, Washington","1181","327","null","null","755","236","null","null","0","12","null","null","0","12","null","null","268","null","254","null","0","12","null","null","0","12","null","null","158","null","162","null","88","140","null","null","70","null","71","null",
"1500000US530330251022","Block Group 2, Census Tract 251.02, King County, Washington","1518","470","null","null","326","181","null","null","200","208","null","null","124","185","null","null","555","null","285","null","0","12","null","null","30","55","null","null","283","null","208","null","24","43","null","null","259","null","202","null",
"1500000US530330251023","Block Group 3, Census Tract 251.02, King County, Washington","3586","530","null","null","1574","311","null","null","160","108","null","null","0","12","null","null","1287","null","434","null","29","48","null","null","154","182","null","null","382","null","202","null","0","12","null","null","382","null","202","null",
"1500000US530330251024","Block Group 4, Census Tract 251.02, King County, Washington","1593","398","null","null","1179","451","null","null","55","84","null","null","0","12","null","null","342","null","220","null","0","12","null","null","0","12","null","null","17","null","27","null","0","12","null","null","17","null","27","null",
"1500000US530330252001","Block Group 1, Census Tract 252, King County, Washington","1358","350","null","null","762","303","null","null","86","72","null","null","0","12","null","null","362","null","250","null","0","12","null","null","34","55","null","null","114","null","108","null","58","95","null","null","56","null","50","null",
"1500000US530330252002","Block Group 2, Census Tract 252, King County, Washington","2644","418","null","null","1496","320","null","null","274","212","null","null","13","21","null","null","594","null","299","null","0","12","null","null","115","93","null","null","152","null","199","null","0","12","null","null","152","null","199","null",
"1500000US530330252003","Block Group 3, Census Tract 252, King County, Washington","1357","468","null","null","833","411","null","null","18","32","null","null","0","12","null","null","221","null","149","null","22","37","null","null","164","253","null","null","99","null","79","null","0","12","null","null","99","null","79","null",
"1500000US530330252004","Block Group 4, Census Tract 252, King County, Washington","1948","434","null","null","1136","290","null","null","130","183","null","null","32","34","null","null","351","null","197","null","0","12","null","null","210","271","null","null","89","null","71","null","0","12","null","null","89","null","71","null",
